"file.name","TMAO-d9","GABA-d6","Choline-d9","Creatinine-d3","Orn-15N2","His-15N","Carnitine-d3","MeHis-d3","F-Phe","F-Tyr","Cl-Tyr"
"",15.4766,18.742983333333,16.230383333333,17.603933333333,16.464883333333,17.8217,20.803316666667,18.240466666667,26.599116666667,27.50365,27.855416666667
"",16.314133333333,19.547016666667,17.067915625,18.441466666667,17.302416666667,18.642483333333,21.5571,19.06125,27.218883333333,28.106683333333,28.45845
"",17.151666666667,20.3678,17.93895,19.279016666667,18.139966666667,19.463266666667,22.310883333333,19.865283333333,27.855416666667,28.7097,29.044716666667
"",18.0562,21.155083333333,18.826733333333,20.11655,18.99425,20.2673,23.064666666667,20.669316666667,28.45845,29.295983333333,29.631
"",18.96075,21.959116666667,19.681033333333,20.954083333333,19.831783333333,21.088083333333,23.8017,21.4566,29.078216666667,29.899,30.217266666667
"",19.848533333333,22.763166666667,20.552066666667,21.774866666667,20.686066666667,21.892116666667,24.555533333333,22.260633333333,29.698,30.485283333333,30.80355
"20230202_49_61",8.632683333333,12.234083333333,9.470216666667,11.011283333333,9.704733333333,11.22905,14.478683333333,11.681316666667,20.9445,21.98305,22.368316666667
"",9.537216666667,13.105116666667,10.37475,11.899066666667,10.626016666667,12.100083333333,15.299466666667,12.55235,21.648033333333,22.669833333333,23.0551
"",10.475266666667,13.959416666667,11.29605,12.770116666667,11.5473,12.987866666667,16.12025,13.440133333333,22.368316666667,23.356616666667,23.725116666667
"",11.39655,14.8137,12.217333333333,13.6579,12.45185,13.87565,16.941033333333,14.311183333333,23.07185,24.043383333333,24.4119
"",12.35135,15.684733333333,13.138633333333,14.545683333333,13.373133333333,14.76345,17.778583333333,15.182216666667,23.775383333333,24.730166666667,25.081933333333
"",13.255883333333,16.539016666667,14.026416666667,15.399966666667,14.260916666667,15.617733333333,18.599366666667,16.0365,24.46215,25.4002,25.751966666667
"",14.143666666667,17.376566666667,14.9142,16.287766666667,15.148716666667,16.488766666667,19.420183333333,16.907533333333,25.182433333333,26.086983333333,26.421983333333
"",15.064966666667,18.2476,15.81875,17.142048958333,16.0365,17.359816666667,20.240966666667,17.761833333333,25.869216666667,26.74025,27.075266666667
"",15.95275,19.101883333333,16.689783333333,18.013083333333,16.907533333333,18.2141,21.045016666667,18.616116666667,26.53925,27.410283333333,27.7453
"",16.823783333333,19.956216666667,17.560816666667,18.900883333333,17.795333333333,19.068383333333,21.84905,19.470433333333,27.226033333333,28.063566666667,28.381833333333
"",17.745083333333,20.79375,18.498866666667,19.77195,18.683116666667,19.922716666667,22.653083333333,20.307983333333,27.8793,28.700083333333,29.0351
"",18.699866666667,21.631283333333,19.403433333333,20.642983333333,19.5542,20.777,23.440366666667,21.145516666667,28.549333333333,29.353366666667,29.671633333333
"",19.6212,22.485566666667,20.274483333333,21.514033333333,20.425233333333,21.631283333333,24.22765,21.98305,29.219366666667,30.00665,30.308166666667
"20230202_62_73",9.2218,13.108,10.126333333333,11.7512,10.444633333333,12.03595,15.553616666667,12.538483333333,22.6392,23.74475,24.163516666667
"",10.19335,13.9958,11.064416666667,12.672483333333,11.365933333333,12.9405,16.3744,13.443016666667,23.325983333333,24.414783333333,24.83355
"",11.148166666667,14.866833333333,11.9857,13.577016666667,12.287216666667,13.845033333333,17.228682291667,14.3308,24.029516666667,25.084816666667,25.486833333333
"",12.0527,15.737866666667,12.89025,14.481566666667,13.2085,14.749566666667,18.066216666667,15.2186,24.7163,25.754833333333,26.1401
"",12.99075,16.59215,13.828283333333,15.36935,14.11305,15.637366666667,18.887,16.089633333333,25.403083333333,26.408116666667,26.793383333333
"",13.912033333333,17.4632,14.732816666667,16.257133333333,15.034333333333,16.5084,19.724533333333,16.977416666667,26.0731,27.0614,27.446666666667
"",14.850083333333,18.350983333333,15.670866666667,17.144934375,15.938883333333,17.396183333333,20.562083333333,17.848466666667,26.726383333333,27.697916666667,28.083183333333
"",15.754616666667,19.205266666667,16.55865,18.015966666667,16.826666666667,18.267233333333,21.349366666667,18.70275,27.379666666667,28.33445,28.686216666667
"",16.6424,20.05955,17.429683333333,18.887,17.6977,19.121516666667,22.153433333333,19.540283333333,28.032933333333,28.937483333333,29.306
"",17.5302,20.880333333333,18.300733333333,19.7748,18.585483333333,19.95905,22.923966666667,20.377816666667,28.669466666667,29.55725,29.909016666667
"",18.468233333333,21.717916666667,19.255516666667,20.629083333333,19.473283333333,20.813333333333,23.71125,21.21535,29.306,30.177033333333,30.4953
"",19.406283333333,22.5387,20.160066666667,21.4834,20.344316666667,21.634166666667,24.465033333333,22.036183333333,29.925766666667,30.78005,31.098316666667
"",20.327566666667,23.359483333333,21.04785,22.32095,21.1986,22.45495,25.235566666667,22.856966666667,30.5623,31.383083333333,31.70135
"20230202_74_85",8.9687,12.737633333333,9.839733333333,11.464566666667,10.10775,11.699083333333,15.065983333333,12.1681,21.799816666667,22.8886,23.290616666667
"",9.906733333333,13.591916666667,10.7778,12.352366666667,11.0458,12.586866666667,15.886766666667,13.055883333333,22.520083333333,23.558633333333,23.96065
"",10.8448,14.4462,11.682333333333,13.2234,11.9671,13.4579,16.70755,13.926933333333,23.206866666667,24.228666666667,24.613933333333
"",11.782833333333,15.300483333333,12.620366666667,14.111183333333,12.871633333333,14.3457,17.511583333333,14.781216666667,23.89365,24.8987,25.283966666667
"",12.720883333333,16.171533333333,13.524916666667,14.982216666667,13.792916666667,15.216733333333,18.365866666667,15.65225,24.580433333333,25.568716666667,25.937233333333
"",13.625416666667,17.025816666667,14.4127,15.853266666667,14.680716666667,16.087766666667,19.18665,16.523283333333,25.267216666667,26.23875,26.590516666667
"",14.5132,17.86335,15.300483333333,16.7243,15.5685,16.958816666667,19.990683333333,17.377583333333,25.953983333333,26.892033333333,27.2438
"",15.41775,18.734383333333,16.171533333333,17.578583333333,16.439533333333,17.8131,20.811483333333,18.248616666667,26.624016666667,27.5453,27.880316666667
"",16.322283333333,19.605416666667,17.092816666667,18.483133333333,17.344083333333,18.684133333333,21.615516666667,19.1029,27.29405,28.198583333333,28.5336
"",17.210066666667,20.442966666667,17.99735,19.370916666667,18.231866666667,19.555166666667,22.419583333333,19.957183333333,27.964083333333,28.835116666667,29.170133333333
"",18.164866666667,21.29725,18.8684,20.24195,19.11965,20.409466666667,23.206866666667,20.794733333333,28.61735,29.471633333333,29.7899
"",19.1029,22.118066666667,19.839933333333,21.112983333333,19.990683333333,21.247,23.99415,21.632266666667,29.253883333333,30.091416666667,30.409683333333
"",20.0577,22.972366666667,20.744466666667,21.984066666667,20.861733333333,22.101316666667,24.781433333333,22.469833333333,29.940666666667,30.7447,31.046216666667
"20230202_86_97",8.381216666667,12.07965,9.24755,10.796866666667,9.480783333333,11.063416666667,14.445283333333,11.5632,21.442266666667,22.525166666667,22.94165
"",9.3475,12.9626,10.197133333333,11.713133333333,10.447016666667,11.99635,15.27825,12.479466666667,22.158666666667,23.224866666667,23.64135
"",10.297083333333,13.8622,11.146716666667,12.646066666667,11.396616666667,12.912616666667,16.11125,13.379083333333,22.908333333333,23.92455,24.324383333333
"",11.246666666667,14.711833333333,12.07965,13.545666666667,12.329533333333,13.812216666667,16.944233333333,14.262033333333,23.608033333333,24.6076,25.007416666667
"",12.196266666667,15.57815,12.995916666667,14.428616666667,13.262466666667,14.678516666667,17.7772,15.128316666667,24.307716666667,25.290633333333,25.6738
"",13.112533333333,16.44445,13.912183333333,15.311566666667,14.162066666667,15.5615,18.626833333333,15.99465,25.007416666667,25.957,26.340166666667
"",14.0288,17.294083333333,14.811783333333,16.1779,15.061683333333,16.427783333333,19.4598,16.860933333333,25.69045,26.623383333333,26.989883333333
"",14.9284,18.160366666667,15.694766666667,17.027533333333,15.944666666667,17.294083333333,20.292766666667,17.727216666667,26.373483333333,27.28975,27.656266666667
"",15.82805,19.059966666667,16.577716666667,17.927133333333,16.827616666667,18.177016666667,21.109083333333,18.593516666667,27.056533333333,27.939466666667,28.305983333333
"",16.72765,19.9096,17.477333333333,18.826733333333,17.710566666667,19.043316666667,21.908733333333,19.4598,27.7229,28.589183333333,28.939083333333
"",17.643916666667,20.759233333333,18.41025,19.72635,18.610166666667,19.9096,22.708416666667,20.309433333333,28.389283333333,29.222283333333,29.572133333333
"",18.593516666667,21.608866666667,19.343183333333,20.592633333333,19.493116666667,20.742566666667,23.508066666667,21.1424,29.039033333333,29.85535,30.188533333333
"",19.55975,22.458533333333,20.25945,21.458933333333,20.376066666667,21.5922,24.307716666667,21.992033333333,29.705416666667,30.505066666667,30.83825
"20230202_98_109",8.67465,12.32635,9.512216666667,11.086783333333,9.780233333333,11.30455,14.6212,11.773566666667,21.204266666667,22.259566666667,22.661583333333
"",9.612733333333,13.214133333333,10.467016666667,11.991333333333,10.701516666667,12.209083333333,15.458733333333,12.6781,21.92455,22.94635,23.348366666667
"",10.550766666667,14.085166666667,11.3883,12.895866666667,11.622816666667,13.113633333333,16.279516666667,13.54915,22.644833333333,23.649866666667,24.035133333333
"",11.4888,14.9562,12.32635,13.78365,12.56085,14.001416666667,17.100298958333,14.436933333333,23.365116666667,24.3534,24.721916666667
"",12.42685,15.82725,13.230883333333,14.67145,13.4654,14.8892,17.937833333333,15.324716666667,24.085383333333,25.040183333333,25.4087
"",13.364883333333,16.664783333333,14.152166666667,15.542483333333,14.386683333333,15.760233333333,18.758616666667,16.179016666667,24.788916666667,25.710216666667,26.078733333333
"",14.269433333333,17.519066666667,15.039966666667,16.413516666667,15.274466666667,16.631283333333,19.59615,17.0333,25.4757,26.380233333333,26.732
"",15.173966666667,18.3901,15.9445,17.2678,16.179016666667,17.485566666667,20.4337,17.904333333333,26.179233333333,27.067016666667,27.402033333333
"",16.06175,19.26115,16.798783333333,18.1556,17.0333,18.37335,21.254516666667,18.775366666667,26.849266666667,27.7203,28.055316666667
"",16.94955,20.132183333333,17.703333333333,19.060133333333,17.937833333333,19.2444,22.05855,19.646416666667,27.519283333333,28.373583333333,28.7086
"",17.887583333333,20.9865,18.641366666667,19.931166666667,18.842366666667,20.115433333333,22.862583333333,20.5007,28.206066666667,29.02685,29.345116666667
"",18.842366666667,21.82405,19.56265,20.819,19.730166666667,20.96975,23.666616666667,21.338266666667,28.85935,29.663383333333,29.98165
"",19.797166666667,22.678333333333,20.45045,21.690033333333,20.61795,21.82405,24.47065,22.192566666667,29.529383333333,30.316666666667,30.634933333333
